pg_transaction_id,pg_resp_code,pg_resp_message,invoice_id,booked_payment_id,fa_id,amount,updated_date
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423672,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685455012,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380889,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684377708,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684157035,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685417305,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685210140,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275681,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685381140,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684499671,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684561956,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684770045,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684015739,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683610962,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684728006,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683316115,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685314234,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685397517,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685315333,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684729593,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685197202,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684324894,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684500997,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682947781,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685462030,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683916691,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684371886,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683829911,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422852,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275427,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418164,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683319175,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422422,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685313697,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683324643,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684497600,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685463523,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683611504,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684080099,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685413745,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684153065,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395732,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684729290,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684559950,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684019486,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685272911,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685039541,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275188,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684561551,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685390412,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684954423,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275852,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196086,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684379402,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684015839,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684084345,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389383,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683324669,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684378291,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685275857,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685203664,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685276282,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683911479,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684020320,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685417284,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683607620,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310492,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685374439,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684558892,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684553656,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684019683,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684163161,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684157699,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682988435,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683916483,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274248,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684151479,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418144,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560094,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684759297,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685402620,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685197437,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684728001,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685383665,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685384875,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387031,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685390489,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685419316,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684557623,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684334865,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685390045,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685112557,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684499794,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685393952,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685420274,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683915600,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684561629,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685421996,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683821570,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685215506,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323449,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685387925,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683914271,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685319886,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682987678,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423660,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682833084,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560403,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685317552,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196060,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310542,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685273374,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684082375,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684074966,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685322856,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685323103,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161640,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685273164,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685321573,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310977,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685368430,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683132931,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682951165,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683609911,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685414990,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685118441,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685399016,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196062,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685215438,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418566,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684557601,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274513,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685388127,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684951841,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403068,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685312311,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684007691,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685398288,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685400413,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685381740,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685312481,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685391208,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395767,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685382682,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684020639,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685419946,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403989,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274668,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161634,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309455,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682943379,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685424673,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685312118,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684952289,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684495065,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683909196,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684074927,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683490768,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685397265,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684667409,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684080052,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684333630,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196637,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310449,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685464172,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684375569,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380111,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682983678,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684160919,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685267058,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395842,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196350,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389340,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682833132,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683815614,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684377854,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684441855,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683913283,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685397405,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685321299,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685395285,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389501,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685384488,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683317765,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684673511,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684321626,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380176,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684383204,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683909878,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682868277,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685380856,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684079720,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683917101,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685414519,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389897,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682951848,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685245305,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684382341,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685390445,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685274612,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685386958,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682952371,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685404453,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685411930,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685416862,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685402003,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684763397,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684380788,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422500,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685423706,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310621,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684456235,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683593972,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685419200,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685396765,22.966,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684332533,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685196515,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684561544,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682817799,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683910936,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685388520,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683694248,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684448037,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685276044,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684771299,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682988389,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684559278,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309063,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683317789,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560151,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685317258,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684083438,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684771074,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684162882,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682988604,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685463050,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685385016,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684381482,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684162558,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682832466,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683603691,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684082913,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684377220,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683790275,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684158695,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685311949,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685206485,1.913,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683740057,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309079,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685422505,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684558655,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684560014,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683910874,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683912402,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685384443,26.793,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685420198,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685386514,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685309861,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684162474,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684371884,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685414131,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685410271,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685446982,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685304063,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684764334,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685266144,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685215350,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683792188,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685424045,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684381741,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683909993,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161220,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685321899,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685403601,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684335838,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685405031,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684017251,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684161581,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685391009,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685322658,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685389222,23.922,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418738,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685401505,22.009,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684376650,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685310744,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685413525,20.094,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684084656,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683610554,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683547369,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684723004,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684456800,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684010605,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685464225,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684767490,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684953575,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685460882,2.87,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,684382231,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683914649,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685418411,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685421850,17.223,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,682942349,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,685219027,27.75,45413.004
-1061109568,0,Succes Execute Data,MV0000000016897,BP0004240002273,683165775,27.75,45413.004
